wallet,num_txns,num_deposits,num_borrows,num_repays,num_redeems,num_liquidations,total_deposit_amt,total_borrow_amt,total_repay_amt,repay_ratio,activity_days,score
0x04d8763310b89bc61ced6f4a86f3eeca7613a157,1,1,0,0,0,0,4706987271.748934,0.0,0.0,0.0,1,231
0x04d8e6eb0e3e3a7211ad92355c9c35e107bbc7eb,1,1,0,0,0,0,8.608103,0.0,0.0,0.0,1,31
0x04d9d6934fa51db9f34afd7e65ca08a9d9dfd818,4,2,1,0,1,0,10136463778547.738,1000000000000.0,0.0,0.0,7,328
0x04d9f6ecd792e48a09fa5dc2138baed8e628a7e5,1089,411,178,291,209,0,1.052219403314794e+16,5065978824042429.0,4899992757466594.0,0.9672351440183508,82,1000
0x04db48ca88f936bacd571b4c4ff4e3b1f5687bcb,1,1,0,0,0,0,105700000000.0,0.0,0.0,0.0,1,262
0x04dbfb3ea8b3a57a8e4bcec3af0269344b929f6a,1,1,0,0,0,0,5991656090.810632,0.0,0.0,0.0,1,234
0x04dc49397769e402f28c1e65cefcf31664a03377,1,1,0,0,0,0,37000000000.0,0.0,0.0,0.0,1,252
0x04dc6792cdf6f04acf894780cfb486fd0987ae86,12,4,5,3,0,0,2.9991e+16,22518.935573,22532.769531,1.0006143255730342,10,727
0x04dcc7c1dc6cd28a3d7e1c16d6567643445014c2,1,1,0,0,0,0,6621396944.317618,0.0,0.0,0.0,1,235
0x04dd50bdd139a9981bbaca6451f79b22d5af3ecf,3,1,1,0,1,0,2750000000000.0,4005.0,0.0,0.0,2,303
0x04dde662ee487ca57b13932a23352eb854ec36bf,1,0,1,0,0,0,0.0,100000000.0,0.0,0.0,1,8
0x04ddf96a61c4c44731f04df4e963f61cfe3c9c6d,147,52,38,24,33,0,1.0313498356671423e+18,9.202000000019299e+17,8.071690349253844e+17,0.8771669581870155,68,1000
0x04de57ea266868ee5ba9d98e744113d1ef889e15,2,2,0,0,0,0,12347496770.393314,0.0,0.0,0.0,2,247
0x04df6080e88b03f222a7297562428c5828a59500,1,1,0,0,0,0,1.986654,0.0,0.0,0.0,1,19
0x04dfa904deeccfe06cfa698966deb2483c8b759e,2,1,0,0,1,0,1010.790605,0.0,0.0,0.0,1,80
0x04e086dbc437c49e89ffd74cd11beb59d49e6180,1,1,0,0,0,0,1300000000000.0,0.0,0.0,0.0,1,287
0x04e0d1a9aa9a0196175bd65c925de8975e0119db,1,1,0,0,0,0,400000000000000.0,0.0,0.0,0.0,1,345
0x04e143012ddcd4da17c439992614f51d4f2d367d,4,3,1,0,0,0,200000001.01388198,18802021.82178,0.0,0.0,24,231
0x04e1a99f76658931ef68f1b6a948378834282954,28,6,4,3,15,0,421100000001307.0,1051.506648,1051.520625,1.0000132923553329,33,728
0x04e1d908395d64f429d57b7e848e4b63b1cdd91a,2,2,0,0,0,0,2.038084,0.0,0.0,0.0,8,37
0x04e2100602d434733dd26d5a4d17257a89038df9,1,1,0,0,0,0,1.109815,0.0,0.0,0.0,1,16
0x04e2b5c5d91f7f630d36142043d8a1752af689c0,4,1,1,1,1,0,5300000000000000.0,888000000000000.0,888000000000000.0,1.0,1,676
0x04e40c8f0b5c7e71d2eaca55387405326d533f56,44,22,11,0,11,0,2361977446635874.5,1055441110106397.9,0.0,0.0,28,475
0x04e45ee310048f79d0eb1d7efedaa45c1973dcc1,6,2,4,0,0,0,209750793053255.8,105.0,0.0,0.0,18,371
0x04e492d349e82cafdc314cc0d966592b6ee9df11,675,244,183,149,99,0,1.0348091375065733e+17,1.750699532843675e+16,1.6353095046902392e+16,0.9340891877854066,79,1000
0x04e51339af9f53915c2ad3a955b13c9ba5a67433,26,13,5,3,5,0,2.8170864645033984e+17,2.125e+17,2.1306245634434512e+17,1.0026468533851536,51,794
0x04e545de9c2079cc8b219c9a4fa15c9d0d1ff73e,1,1,0,0,0,0,1.108674,0.0,0.0,0.0,1,16
0x04e55a3ae9d3083544409b1bb9809f983f67fbdf,18,3,2,4,9,0,1995512586040291.8,1000000000001000.0,1001114179923246.5,1.0011141799222454,17,717
0x04e5b03ac3867124c0ecf5f079cf68abbd158ff7,2,2,0,0,0,0,591671093706487.4,0.0,0.0,0.0,18,373
0x04e62093139964b4f730dd93634ad193dc13ecca,1,1,0,0,0,0,239371315040000.03,0.0,0.0,0.0,1,340
0x04e68b05315dffd1b2ab7bbd2efec17623835017,2,1,0,0,1,0,1040.000989,0.0,0.0,0.0,1,80
0x04e6cc49e0aeb43a93278ab30be2fb6dc8911e18,1,1,0,0,0,0,2087139215.923505,0.0,0.0,0.0,1,223
0x04e6e7c324cfb56173d2028e18bf3207b169a71a,28,13,7,4,4,0,206900507394059.6,343.45164200000005,343.484323,1.0000951545894778,4,701
0x04e81e32966b75f900c2aa2bf7f0c31f75c11310,2,1,1,0,0,0,20400000000.0,5000000000.0,0.0,0.0,1,248
0x04e890472a98d3770cd1b14c3717eb39a4978d0b,1,1,0,0,0,0,1.108505,0.0,0.0,0.0,1,16
0x04e8a3412d46f8625005d8e320c45b6f3c0242df,17,11,2,1,3,0,6852435696467.905,1800.0,1801.348089,1.0007489383333334,12,655
0x04e9191932a0f33c8c13eb760727139f73d3f0e0,1,1,0,0,0,0,1400000000000.0,0.0,0.0,0.0,1,288
0x04e9601bd84b0934af81475670ae5d0ab5e4b9b9,26,17,5,1,3,0,6083075799955.352,128900.0,5401.26,0.04190271528316525,62,400
0x04e96cdcfbcce8c972c5f976117784933e0cc6af,6,4,2,0,0,0,4741925243.568309,0.2,0.0,0.0,29,268
0x04ea240f764d8784d76485863ee5accf9e336f9e,19,5,4,5,5,0,92.515614,63.360199,63.372910999999995,1.0002006306829938,5,401
0x04ea49503f7426021b1f1f82ee6ade6afa30b79e,2,1,0,0,1,0,83883797030768.2,0.0,0.0,0.0,1,331
0x04eae81b5fc871555f850f1d8c5e0c94d2791760,2,2,0,0,0,0,2.2,0.0,0.0,0.0,6,35
0x04eb9b28d200a20337a5383b02f8b19cd419f577,58,26,10,8,13,1,144808527587507.78,47000000004546.57,1225.1074790000002,2.606611657194657e-11,80,386
0x04ec042478e6aa2a0a655edc088f3cc39cf0a7dc,13,8,2,1,2,0,43630883823738.12,11572.812553,11578.756396,1.000513604015686,6,659
0x04ec067d7fc89512e7b585fde128b0e5c423cf0d,1,1,0,0,0,0,3916348711.271393,0.0,0.0,0.0,1,229
0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c,20,12,7,1,0,0,22110066597851.83,27957.0,1000.0,0.03576921701183961,85,402
0x04eca276ed3206f92fc117deea34b7b02d95a805,2,1,0,0,1,0,1226.567693,0.0,0.0,0.0,9,98
0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,22,7,4,4,7,0,1.606182012298e+16,1e+16,1.0001231880305786e+16,1.0001231880305785,3,731
0x04ecaede106078c2948534c5fdf128941c7fb638,3,3,0,0,0,0,54000000000001.86,0.0,0.0,0.0,31,356
0x04ecb5f063d5ffbaf3268af1a3ccaac296f74121,11,7,1,1,2,0,7.422829604514987e+16,5.9e+16,5.963344515658529e+16,1.0107363585861913,87,758
0x04ee01137811d587ecbef9262a8db2248666f341,7,0,1,2,4,0,0.0,5007.197704,10014.396325,2.0000001831363674,1,620
0x04ee10fd378f7cad5ac5751d7cd0f42b13ee3b76,481,294,31,37,119,0,3.2901996463330765e+17,1.2699538746401016e+17,6000000197764896.0,0.04724581197459054,135,1000
0x04ee321ee32021c6607a5e6421b3e09008bebc08,3,2,1,0,0,0,2000000000000.0,100000000000.0,0.0,0.0,1,296
0x04ee3685ad086d8b06d07ea3a32a69e449b7bd26,2,2,0,0,0,0,2.0625970000000002,0.0,0.0,0.0,7,35
0x04ee3835955923dd6d2ff0329e9c1a18da6b4380,2,1,0,0,1,0,271517000000000.0,0.0,0.0,0.0,14,363
0x04eefaeb6f90a5627dba307c15a65acf3e589573,23,6,3,4,10,0,19529.580198,16501.933963,18011.749115,1.091493224696284,19,502
0x04efc3225aa96a0fcb977bfbada6712f99310545,8,0,1,4,3,0,0.0,478.594598,958.803207,2.003372397028184,25,649
0x04efe4bae2f7deedf8732cb2bc073e13bf8b5cef,1,1,0,0,0,0,1.144087,0.0,0.0,0.0,1,16
0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff,29,14,3,3,9,0,107905932958845.19,100000000000300.0,100463386533087.48,1.004633865327861,111,729
0x04f045ffe6b1bfed1f8897fbe64cee0e08c55b28,1,1,0,0,0,0,104500000000.0,0.0,0.0,0.0,1,262
0x04f0cc7872e3a366fc937c3a1bbe11bb8d425dbf,1,1,0,0,0,0,1130000000000.0,0.0,0.0,0.0,1,286
0x04f14602b7d1fdaa374aef914bb161e5cbeba6e6,180,87,34,26,32,1,4.031753272715817e+16,3510041559753226.0,3508516356396922.5,0.9995654742742104,44,980
0x04f1d25968cc1ad76e773d1b06acee6c502c93dd,149,56,39,22,32,0,7443854495647753.0,996985656690640.9,219867398199.72293,0.00022053215783418895,101,709
0x04f1fc616db817879898aa1635d574593f227b4e,145,74,54,10,7,0,8157231377697232.0,815519600457210.9,4875.575091,5.9784891598761934e-12,88,701
0x04f240a979ad95e8a88286515c2d8599f28d71b5,1,1,0,0,0,0,4739631917.266456,0.0,0.0,0.0,1,231
0x04f254950c0edc6c302d0dfbdd247b2ebf303a7b,1,1,0,0,0,0,1.8332,0.0,0.0,0.0,1,19
0x04f2622ab4624a554e3c036cce245508d10a24c4,3,3,0,0,0,0,4.495674,0.0,0.0,0.0,12,48
0x04f273dde0c27ae188f81246bbda93f444cd9dd3,10,3,2,2,3,0,163.335049,72.920001,72.920018,1.0000002331321964,1,377
0x04f2c1bc52e361bc08d4561996a9f2bd55673be0,3,3,0,0,0,0,2.120813,0.0,0.0,0.0,14,44
0x04f34aafd1cb080f5ad336532223c3a058b3f0b6,2,2,0,0,0,0,236503392942.00116,0.0,0.0,0.0,2,276
0x04f36041728f59a4826229f8887aaacbd7ad4ab7,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8
0x04f3b912d38ca5a151b69d7e00df3535fdbea00c,1,1,0,0,0,0,1.1,0.0,0.0,0.0,1,16
0x04f4a65b8953363a618e63802ffec52341ae2418,2,0,0,0,2,0,0.0,0.0,0.0,0.0,1,10
0x04f4d6f45d2132ab59a825b0ef294eef87a652bf,30,18,7,0,5,0,509000000000321.06,183030002268385.94,0.0,0.0,22,429
0x04f5a06edf6a92e77d6aa12bdb2c5c7517553fa5,6,2,1,1,2,0,263.888648,159.504032,159.548702,1.0002800556163998,8,389
0x04f5c67be870758e6d5200a15f7722b471ebb821,10,5,5,0,0,0,4051724842354.6973,2025156268814.1106,0.0,0.0,1,317
0x04f648bb839033bba7c6341529bd7dd6fd6d413e,148,62,31,29,26,0,481074449475550.4,5.648800000027606e+16,4.399372790219579e+16,0.7788154634963318,107,914
0x04f697d98ce1f8474e39080cd83f5f6c0c1c3566,1,1,0,0,0,0,1200000000000.0,0.0,0.0,0.0,1,287
0x04f6bf8745b567f40cc01a330f128b6a4924ee49,1,1,0,0,0,0,6596623553.360848,0.0,0.0,0.0,1,235
0x04f7668e8c18066cb8f5c808abc6a31776d45b50,1,1,0,0,0,0,1.103157,0.0,0.0,0.0,1,16
0x04f8dbe39e3bc4bbdf514563f1e63acd040edcae,2,1,1,0,0,0,9249567834.66217,6000000000000.0,0.0,0.0,1,240
0x04f9badc15f3c5af9851b72753bf3f81c138199d,1,1,0,0,0,0,100000000000.0,0.0,0.0,0.0,1,262
0x04fa883269422682eefb7dda4ebfd66859e0fe63,2,1,1,0,0,0,50000000000.0,10000000000.0,0.0,0.0,1,257
0x04fb136989106430e56f24c3d6a473488235480e,474,279,160,20,15,0,4.682920104392084e+16,159001.219808,19103.945380999998,0.12014967812239892,131,1000
0x04fc359e0a815db4ee2498873da41a0143a594aa,4,1,1,1,1,0,1.8037e+16,12.0,12.0,1.0,1,689
0x04fc43e8f4da7fbae135cb0ae73b8913d8e044d8,97,57,12,11,17,0,1227003793057412.0,706.0,708.526366,1.0035784220963173,73,885
0x04fda72d3a0dbbfa6793a604cedb5e5631750df2,2,1,1,0,0,0,0.5,100000000000.0,0.0,0.0,1,14
0x04fdac80b3ca0b9066bd275f176dc807e3908a8e,66,21,8,10,27,0,4323842642483950.5,8217.25718,8225.791059,1.0010385313265806,81,836
0x04ff89258f0a198a5e4eae633e23ec775c9e9bd1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8
0x04ff9dd102dedd2eff35669ee390088e7fc86799,2,2,0,0,0,0,952317847437.8328,0.0,0.0,0.0,5,297
0x05014b4f8d9230eee9660f5f6eba4f0597d6bd86,2,1,1,0,0,0,20600000000.0,5000000000.0,0.0,0.0,1,248
0x0501ce52054d546b62045da91647212e00d85f9e,4,1,1,1,1,0,4654000000000000.0,667000000000000.0,667000000000000.0,1.0,1,675
0x050484aa3d8c76fe796065d087d27ec6f65eeb2e,1,1,0,0,0,0,1.357133,0.0,0.0,0.0,1,17
0x0504cced39e796912c3561e419d9853f2c8edb46,2,1,0,0,1,0,5736435960745.947,0.0,0.0,0.0,87,342
0x0505116ac892a4ef2aa69c564ce9e979ed64b365,1,1,0,0,0,0,1500000000000.0,0.0,0.0,0.0,1,289
0x050549548f99459d428600bee674a74694230e66,2,1,0,0,1,0,1052.019899,0.0,0.0,0.0,1,80
0x0505a6505a8eccacaa8df452a8cef062ccb5009b,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8
0x0505bad45bc350d3fdcd670800343626696d5ec6,38,19,7,2,10,0,288239078463214.1,240.544532,2.910958,0.012101534696286506,30,446
0x0505d4ef991d3b14402e72e1ab9e3aa59f55f922,1,1,0,0,0,0,9848416796.136496,0.0,0.0,0.0,1,239
0x05065b24176036224ef342720c6ed16dbd63e60e,1,1,0,0,0,0,5000000000000.0,0.0,0.0,0.0,1,301
0x05066984aed3b7fc5416009da73b484ed6ad32a8,3,0,0,0,3,0,0.0,0.0,0.0,0.0,19,35
0x05069a643656f4d38df42b054c3c25ce75c53cfb,129,65,13,13,37,1,2093104747970257.5,360000000001713.5,150069279744303.06,0.4168591103988577,92,681
0x05070c5b87fb811ad523053e8d0ddc1de663676a,13,10,2,1,0,0,2.2522e+16,5000000000000000.0,575146290937881.1,0.11502925818757623,10,461
0x050720de5b724af8082190ae387174f5fe472d4b,12,3,2,2,5,0,1043.0,543.186436,544.114707,1.0017089362665896,20,424
0x050748fc07e2d0d53700c064080b9602ef427af8,2,1,1,0,0,0,300000000000.0,150000000599.74948,0.0,0.0,1,275
0x0507e072424cfede022924eb8e6ad3e26144dbaa,2,1,0,0,1,0,109.133699,0.0,0.0,0.0,13,77
0x0507e9f881b32d9d03b58f5e6830ddc8298c12a8,1,1,0,0,0,0,1.701272,0.0,0.0,0.0,1,18
0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84,288,117,88,48,35,0,5.95741141370737e+17,5.3022000000082336e+17,3.247517558356968e+17,0.6124849229285815,45,1000
0x0509083749716b68f0fdb490a59ca62f2cffebb9,304,0,0,0,304,0,0.0,0.0,0.0,0.0,22,639
0x0509136da13c1775aa7237d63a63f435cdb23197,2,1,0,0,1,0,39.231772,0.0,0.0,0.0,3,54
0x05097c27631f3c41237c7abef075c4b8e281eae7,134,49,57,10,18,0,1538575723997960.8,1.1600303267990796e+16,1.1659095750775684e+16,1.0050681849798804,70,961
0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,3,1,0,0,2,0,1000000000000.0,0.0,0.0,0.0,2,293
0x050b2acf987f60bbfac8a8312a5c84c781058b52,2,1,1,0,0,0,80000000000000.0,35.0,0.0,0.0,1,331
0x050b4bb9be40ce8f0780b3a4d119b6561a14caf9,1,1,0,0,0,0,100000000000.0,0.0,0.0,0.0,1,262
0x050b9861eb66bbee28c7057c7af7b1a33ca50730,1,1,0,0,0,0,109700000000.0,0.0,0.0,0.0,1,263
0x050bcc773c1dd7b78624291f1ca3facb690ef09c,30,11,11,4,4,0,3980967954263.7373,800000002865.2301,800040379182.3406,1.0000504703962074,42,687
0x050cec6a33d5ee57eaaa8124bdb9bcb7e0d817db,6,3,1,1,1,0,50000000001.981445,0.028179,0.028179,1.0,1,565
0x050cf8ea7593b7bb1f51c191dbcb75bfba775951,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1,15
0x050d9f92aaad5c4fb676e3e4f233e18e6f167698,79,51,16,5,7,0,49454437788278.43,33988570688.085262,33988575187.89513,1.0000001323918535,79,817
0x050e68c5c08af60e96a029790429280173a0e3ae,2,2,0,0,0,0,2.2,0.0,0.0,0.0,5,33
0x050ee024a0ffd8b9bd383271835b27dd66c3fec3,442,183,138,76,45,0,3.102142172554634e+17,3.3793316054725184e+17,2.5526540109359773e+17,0.7553724549559409,126,1000
0x050ee970027f0aa640f5aa9c41711cc0c8394c08,1,1,0,0,0,0,0.997571,0.0,0.0,0.0,1,15
0x050eff11eb0b016fd8cf4d4f564584626f09ee60,8,1,2,1,4,0,600000000000000.0,350.0,350.787104,1.0022488685714286,74,700
0x0510840e9e4c409e787032092cd6b5e254ac7398,1,1,0,0,0,0,108412836080000.02,0.0,0.0,0.0,1,332
0x05119e9c19a50e66cc085b2dd2730897f470747f,8,3,2,1,2,0,719640000001540.4,1245.964848,20.001124,0.016052719330007934,7,383
0x0511ff29c615e4b1065da22819195b7080a1ff28,16,6,3,3,4,0,854063330060.7882,179.73622500000002,70.99319,0.39498542934235986,18,454
0x051203d8cbd5bec7c146f2069732f2f702090bc6,2,1,0,0,1,0,355934617000000.0,0.0,0.0,0.0,1,345
0x051223e88f14ac86df41c922708e5cefda143be9,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8
0x051322e63857114edb8fd44e4bc3f857455a04f7,9,4,0,0,5,0,200515026197552.62,0.0,0.0,0.0,84,391
0x0513daff1a6ce3102010486fef7d04b2c58b48e3,1,1,0,0,0,0,1.047186,0.0,0.0,0.0,1,16
0x051464267416f04a0b38b081f7f6eb150a588dfb,48,25,9,4,10,0,56132486681768.3,25500.0,16000.0,0.6274509803921569,27,634
0x0514b16bf0189ad858d11a0d07ff2c9184b43725,1,1,0,0,0,0,1.105929,0.0,0.0,0.0,1,16
0x0514b5bc8f8e08e9fbbab3485d7c2da554b689fc,2,1,0,0,1,0,0.089943,0.0,0.0,0.0,1,11
0x0514f902f3334cd844e622604adcf9925889482c,1,1,0,0,0,0,35000000000.0,0.0,0.0,0.0,1,251
0x051682b8fe0c234966e0951432375155b292a5b4,2,2,0,0,0,0,2.219298,0.0,0.0,0.0,1,22
0x0516cf37b67235e07af38ad8e388d0e68089b0f2,1,1,0,0,0,0,4100146198.097116,0.0,0.0,0.0,1,230
0x05182e579fdfcf69e4390c3411d8fea1fb6467cf,9,6,2,0,1,0,350000000000108.3,99500000006755.6,0.0,0.0,90,397
0x051886c7bef4b86906cb0994f14a4f6a1d120a7b,4,3,1,0,0,0,824155334615280.6,51042476531163.61,0.0,0.0,84,395
0x0519064e3216cf6d6643cc65db1c39c20abe50e0,1,1,0,0,0,0,2.5,0.0,0.0,0.0,1,21
0x05190ff26392bd741bb32dab2e595c91f5fb3fbe,1,1,0,0,0,0,980774000.0,0.0,0.0,0.0,1,215
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,4,3,1,0,0,0,924664571644921.6,296499812299445.44,0.0,0.0,3,366
0x051a6bf6bd50213d8b14f77dd427be815526f4bb,1,1,0,0,0,0,1.108624,0.0,0.0,0.0,1,16
0x051a6fe65a216f7707a920576fbcbf5f5793d1dc,2,2,0,0,0,0,1.000805,0.0,0.0,0.0,8,32
0x051ae28151a68cceea5e234694b82c913a802fb9,5,2,1,1,1,0,360000000000063.94,63.934426,63.939859,1.0000849776926126,2,656
0x051b2dead3264561e278a155911993dd2bfcbc81,4,4,0,0,0,0,5999658611928460.0,0.0,0.0,0.0,41,408
0x051b903060920fc5751479a85ad5340587267a53,39,18,7,7,7,0,4643788066328788.0,1219895017289458.8,300024742448590.56,0.24594308378702082,58,553
0x051ba1cf67593ea9e697a1039c549cc94660c4b2,24,9,8,0,0,7,1.54961e+16,7136000003529102.0,0.0,0.0,23,0
0x051ca9ee1263a1d2a6d25d7c284a2ae9c3edbd7b,6,5,1,0,0,0,1651899937291958.0,381944985484930.6,0.0,0.0,22,393
0x051cab78ddf14edf3e1d1f7c2603a0678c2391fc,1,1,0,0,0,0,96826356000.0,0.0,0.0,0.0,1,261
0x051ccd4de7b36fcfeb4dc27d41c1072e49be2b23,2,2,0,0,0,0,20.019288,0.0,0.0,0.0,4,50
0x0520e146a8eb11276ae1b4afdb9ab02bdb27b831,9,2,1,3,3,0,40080600000000.0,8755.28619,17513.315988000002,2.0003133658843884,5,949
0x052108739ecbdd1d5403b0a2b355ec923f571f00,1,1,0,0,0,0,1.108734,0.0,0.0,0.0,1,16
0x05213c2454da275bd773f84ba56d9c10642c7df1,1,1,0,0,0,0,564408321.649684,0.0,0.0,0.0,1,210
0x05220a8663909f5f2bd9ceb393d7f7bd7383c8af,2,1,1,0,0,0,500000000000.0,250000000931.669,0.0,0.0,1,280
0x05221bda932f2114920efcb7a4912c9168414b9d,1,1,0,0,0,0,4779646403.077126,0.0,0.0,0.0,1,231
0x052284d77bd1c34602ecec02b72ac2017e18d87e,107,60,0,0,47,0,905.000046,0.0,0.0,0.0,13,308
0x052370f3278cd2ad96be34bacc1748ebf8c99056,53,2,6,39,6,0,5500000000122.022,8081.762349,1691.9506089999998,0.20935416508620228,32,497
0x052448ee943e1779101704f81e1284e4862d1942,3,2,0,0,1,0,1100600000000.0,0.0,0.0,0.0,28,316
0x0524849b35de1273b41918ce5c0f5b260a4bd033,56,25,11,6,14,0,66780683318086.62,178350.0,178406.11119300002,1.000314612800673,50,769
0x0524c91701fcc461c90b3120769b5f295f706a16,41,13,7,6,15,0,228632667264571.22,1980000000000000.0,1981015184672197.5,1.000512719531413,45,751
0x0524e7c0c1ae860b58089c747544db7393a0e5d9,19,12,5,1,1,0,563081523408150.6,12608918732.612736,18.832316,1.4935710507270191e-09,45,415
0x0524f2b8765ee3a1a033311ddc9e2dcaad34b8c3,83,73,2,1,7,0,473083812930413.44,100.0,100.058246,1.00058246,84,848
0x05250b39a5c97c289c79ce2c83f3af8dd60aa438,6,2,1,1,2,0,1000000000000000.0,500000000000000.0,500159875110295.7,1.0003197502205914,2,668
0x05255995c8c766e4f71c48c0dd3c3e001d9a34d2,4,1,1,1,1,0,2.0038e+16,4600.0,4600.0,1.0,1,690
0x052564eb0fd8b340803df55def89c25c432f43f4,7,1,0,0,6,0,1391302.780687,0.0,0.0,0.0,47,194
0x05264ed450de7be1e0a4aeda3fb73d23e2abeb7e,8,3,2,2,1,0,652821540055747.0,359.849916,360.049076,1.00055345295676,5,675
0x05275affa4b235deacf99e490f3834273c15ea8b,281,104,50,55,72,0,1.9479835116396013e+17,5.994973936366715e+17,5.996014158181372e+17,1.0001735156525613,41,1000
0x05279be7b95aadfd686d24fcf6740869c81b7532,98,30,22,20,26,0,6242378148655997.0,4131196673350639.5,4138044002581207.0,1.0016574687123316,41,897
0x05282c4ea521f6fd25e1b9c76473cea27bf6c978,2,2,0,0,0,0,2.1,0.0,0.0,0.0,3,29
0x0528f588718437c2bd3d9e4e1965bd570a4c7d6c,5,3,2,0,0,0,52007258838253.93,150.0,0.0,0.0,8,347
0x05293c6f76202cf49be925f9a0d33683d98cc4e3,13,5,5,2,0,1,134000000000000.0,372168119222230.75,258168119222230.78,0.6936868202514472,63,500
0x0529f37ba9fd772949d3652253dd2f1dfc1c5e51,2,0,0,0,2,0,0.0,0.0,0.0,0.0,15,31
0x052a44f7e4213413b9b9440ded0175a3b43bffc1,3,1,1,0,0,1,48306547997434.63,25330382128282.75,0.0,0.0,2,232
0x052aa8fc90fb8b964a6b64440f0f3d2c76ab22c1,1,1,0,0,0,0,108643558782.04854,0.0,0.0,0.0,1,263
0x052afaf0299673d62d22fd60d585fb6f0284ec47,8,3,3,2,0,0,9999000000000000.0,999000000000778.8,999359157443690.8,1.0003595169598716,4,700
0x052b70ff5218bad93364a7ddfe87d0e718417ad6,6,0,0,0,6,0,0.0,0.0,0.0,0.0,58,52
0x052c68abe8e4bf0b78925e488b98f6fdc18a3af9,9,5,0,0,4,0,21928.721355,0.0,0.0,0.0,35,153
0x052c84174b1cb5537644b54db4ddb01cbd45c209,6,6,0,0,0,0,17.9498,0.0,0.0,0.0,8,63
0x052ca94ed9ccfe1f84844ec9b4705c13279f1fd9,30,5,7,8,10,0,1282812497454223.5,750579597539078.4,751640730554177.8,1.0014137514776293,18,737
0x052cd92257aa17b3f965c4b0d3f51f0d223c6950,4,2,2,0,0,0,846840615018.707,20000000000.0,0.0,0.0,22,314
0x052dbf52c7343268d5fe56d226ddc0405d762018,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8
0x052dd804d18dc7069beda8d0131e9675adcd28ac,1,1,0,0,0,0,4885048869.012017,0.0,0.0,0.0,1,232
0x052ddf34b4f7e8754425958ff14ac8b5ae4c4e5a,15,4,7,2,1,1,2900000000000630.5,1938.541349,966.7623080000001,0.49870605468318024,66,477
0x052f348a45620f2c26926d2b58548c7eaeadf870,166,80,16,13,57,0,8.217026174050342e+16,7364361221872164.0,7364361763524905.0,1.0000000735505394,107,1000
0x052f3e2d4982fd668783f2a04c17a2235c003fae,4,1,1,1,1,0,4752000000000000.0,290000000000.0,290000000000.0,1.0,1,675
0x052f97b6d5fbb925ec65f963bab19b444798b568,13,7,4,2,0,0,230250000000000.0,117.85676600000001,117.866647,1.0000838390559605,2,667
0x052fc1d7121066a22c03f9332afca1653e0942e3,2,1,1,0,0,0,1000000000000.0,500000011683.96564,0.0,0.0,1,287
0x053100aa9ed77bca3ed27573ffbad2b7faa72a79,1,1,0,0,0,0,3779074635.762852,0.0,0.0,0.0,1,229
0x05315653e6e5bc09c383e71062a1387e1c5ce341,9,4,1,1,3,0,6000000000110.1,2.0,2.000001,1.0000005,18,641
0x05318780cf680ef49f9aa4edb40b628462029bd6,32,12,10,4,6,0,3920224244060.513,1920228414740.8145,1920228928652.776,1.000000267630641,1,660
0x0531f17900e2f7f4154becfeb0516007a09729ea,4,1,3,0,0,0,2.253,250.0,0.0,0.0,5,37
0x05326fde303451b63753075f3c091df65f9b971f,1,1,0,0,0,0,1.107202,0.0,0.0,0.0,1,16
0x05327ca0590e721d5af0549ec40415d05155a2a4,25,16,3,3,3,0,9154799523461556.0,9500.0,7011.756372,0.7380796181052631,122,687
0x05330bd13edbd6bb1f1ebede8d9f8b0fa592f0ad,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8
0x0533abab4129b3a44ac45c8267d964cbfd5177f1,40,14,6,4,16,0,692931479182687.2,605.0,305.648573,0.505204252892562,65,615
0x0533f08678d7d469891b7c0e99a2de74a062dccb,2,2,0,0,0,0,20247238480.423786,0.0,0.0,0.0,9,264
0x0534dcad8d4644b71c3d55ac6cb39b0cf7db207f,16,0,0,0,16,0,0.0,0.0,0.0,0.0,43,69
0x05357b87b83de577fbd15bf6db068bdf364268cf,1,1,0,0,0,0,1.10966,0.0,0.0,0.0,1,16
0x053595adf7b7058a39ff8aca7184f947232be62b,2,2,0,0,0,0,280000000001500.66,0.0,0.0,0.0,1,343
0x0535da1ef42327b93c5e5b66899f492e115265e9,1,1,0,0,0,0,1.382122,0.0,0.0,0.0,1,17
0x053671da56cb9f5c55698244c95fcf1c706a54e7,1,1,0,0,0,0,2000000000.0,0.0,0.0,0.0,1,223
0x053688942c0eace50fca3f5629aa12024c09c954,24,19,2,0,3,0,3482921183450252.5,1000.0,0.0,0.0,78,449
0x0536c03dd61edd33916990937ee83396214af259,2,1,0,0,1,0,1300.0,0.0,0.0,0.0,1,82
